type;fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality;id
1;570;22;25;110;5;9700;17500;99;344;62;1110;6;4816
1;620;28;57;100;4;5000;9200;99;317;36;1150;6;4817
1;560;34;25;250;5;4700;18200;99;321;40;1130;5;4818
1;480;29;23;110;4;3800;18000;99;328;34;1190;6;4819
1;660;38;29;240;14;1500;9300;99;318;60;950;5;4820
1;510;30;30;230;5;4000;15000;99;329;46;1220;6;4821
1;440;54;9;510;4;5200;9700;99;341;40;1220;7;4822
1;700;36;35;250;5;6700;16100;99;305;56;1110;6;4823
1;640;33;44;890;6;5200;16400;99;310;48;960;5;4824
1;700;36;35;250;5;6700;16100;99;305;56;1110;6;4825
1;640;33;44;890;6;5200;16400;99;310;48;960;5;4826
1;620;23;38;160;4;1200;11300;99;330;73;1140;5;4827
1;520;25;23;140;5;2000;7700;99;332;62;1140;5;4828
1;620;35;29;390;4;2200;7900;99;310;59;1207;6;4829
1;710;23;39;1370;6;2600;17200;100;290;46;900;6;4830
1;710;23;39;1370;6;2600;17200;100;290;46;900;6;4831
1;750;38;33;920;4;1900;11600;99;308;42;1140;6;4832
1;640;35;51;780;6;5300;17700;100;312;45;960;5;4833
1;600;43;34;760;4;2500;11800;99;303;37;1100;6;4834
1;600;52;33;770;5;2400;11900;99;304;38;1100;6;4835
1;550;31;29;300;3;1600;10200;99;323;56;1120;6;4836
1;590;22;30;130;5;4200;8600;99;331;47;1155;6;4837
1;620;36;32;400;4;4400;9200;99;320;50;1330;7;4838
1;600;41;23;110;7;2200;14800;99;330;47;963;5;4839
1;620;36;35;200;5;3100;9500;99;306;46;1360;6;4840
1;570;41;21;190;5;3000;11200;99;329;55;1120;6;4841
1;530;60;34;140;3;300;6000;99;327;38;1300;6;4842
1;580;23;31;450;5;4200;12400;99;331;64;1080;6;4843
1;660;24;33;1010;3;800;8100;100;319;51;980;6;4844
1;610;32;28;660;2;2900;13200;99;315;36;1145;7;4845
1;500;20;40;190;2;2000;9800;99;337;55;1205;6;4846
1;600;42;41;1240;3;5000;17900;100;314;60;970;5;4847
1;570;21;32;160;3;3300;12200;99;333;52;1190;6;4848
1;560;20;36;250;5;1600;12500;99;349;49;1000;6;4849
1;740;22;26;120;4;1800;9700;99;312;41;970;6;4850
1;620;38;42;250;4;3400;11700;99;336;59;1160;7;4851
1;590;54;0;80;3;1200;8200;99;325;36;880;5;4852
1;620;53;2;90;4;600;8100;99;324;35;950;4;4853
1;660;34;40;810;5;6800;17000;99;315;50;953;6;4854
1;660;34;40;810;5;6800;17000;99;315;50;953;6;4855
1;500;24;27;1175;3;3400;11800;100;307;50;940;6;4856
1;550;32;13;130;4;4500;15600;99;326;38;1070;5;4857
1;490;47;17;190;4;6000;14800;99;327;35;1150;6;4858
1;650;33;38;830;5;6800;17400;99;314;50;960;5;4859
1;660;34;40;810;5;6800;17000;99;315;50;955;6;4860
1;620;21;28;570;3;4500;12100;99;321;108;1215;7;4861
1;620;41;22;190;2;500;5600;99;304;79;1300;7;4862
1;680;22;36;120;5;3800;12700;99;304;54;920;5;4863
1;490;24;27;1175;3;3400;11800;100;307;50;940;6;4864
1;610;34;29;220;4;2500;10000;99;306;44;1180;6;4865
1;570;21;32;90;4;3800;12100;99;324;46;1060;6;4866
1;620;21;29;160;4;2400;9200;99;327;50;1120;6;4867
1;660;32;36;800;5;5700;16800;99;315;46;960;5;4868
1;550;29;30;110;2;2000;11000;99;334;38;1280;7;4869
1;600;21;38;80;2;2200;9800;99;326;32;1180;6;4870
0;740;70;0;190;8;1100;3400;100;351;56;940;5;4871
0;780;88;0;260;10;2500;6700;100;320;68;980;5;4872
0;780;76;4;230;9;1500;5400;100;326;65;980;5;4873
0;1120;28;56;190;8;1700;6000;100;316;58;980;6;4874
0;740;70;0;190;8;1100;3400;100;351;56;940;5;4875
0;740;66;0;180;8;1300;4000;100;351;56;940;5;4876
0;790;60;6;160;7;1500;5900;100;330;46;940;5;4877
0;730;65;0;120;6;1500;2100;99;339;47;1000;7;4878
0;780;58;2;200;7;900;1800;100;336;57;950;7;4879
0;750;50;36;610;7;1700;10200;100;335;80;1050;5;4880
0;670;58;8;180;10;1500;6500;100;328;54;920;5;4881
0;750;50;36;610;7;1700;10200;100;335;80;1050;5;4882
0;560;62;0;160;9;1600;5900;99;358;52;990;5;4883
0;780;61;29;160;11;900;2900;100;326;156;910;5;4884
0;890;62;18;380;18;5200;14500;100;316;88;920;5;4885
0;890;62;19;390;17;5100;14800;100;317;93;920;5;4886
0;850;28;56;180;9;3500;10300;100;330;75;1050;7;4887
0;810;56;28;170;37;1600;5600;100;311;128;930;5;4888
0;740;59;8;440;9;600;2900;100;338;50;900;4;4889
0;790;32;51;180;34;1700;5600;100;304;108;920;6;4890
0;890;22;48;180;8;2900;6000;100;339;53;940;6;4891
0;760;39;31;230;8;2300;7100;100;352;65;970;5;4892
0;790;43;21;160;11;1000;3700;100;317;91;950;5;4893
0;850;49;11;230;8;900;6700;100;317;53;940;5;4894
0;690;40;14;240;8;2100;4000;100;343;63;970;6;4895
0;630;39;16;140;8;1100;2300;100;334;56;930;5;4896
0;760;41;24;180;8;400;1100;100;328;59;950;5;4897
0;790;43;21;160;11;1000;3700;100;317;91;950;5;4898
0;710;71;0;190;8;1400;3500;100;347;55;940;5;4899
0;780;64;0;200;8;800;1600;100;338;59;980;6;4900
0;670;68;7;240;9;1700;8200;100;335;54;1010;5;4901
0;690;68;0;250;10;2200;3700;100;346;57;1060;6;4902
0;830;66;12;230;8;1500;11300;100;317;66;980;5;4903
0;690;60;12;1070;7;4000;8300;100;345;52;940;6;4904
0;520;32;25;180;10;1300;5000;100;338;55;920;5;4905
0;780;64;0;550;9;500;1800;100;340;55;960;6;4906
0;780;60;14;240;9;300;1500;100;342;60;1080;6;4907
0;810;38;28;210;7;1300;3000;100;323;73;970;7;4908
0;570;113;9;150;17;700;1900;99;350;48;980;4;4909
0;730;45;36;590;7;1200;8700;100;333;83;1050;5;4910
0;730;45;36;590;7;1200;8700;100;333;83;1050;5;4911
0;880;61;30;280;9;1700;4600;100;326;51;930;4;4912
0;750;49;20;260;33;800;1400;100;321;90;1050;6;4913
0;810;66;22;220;7;900;2300;100;330;120;1030;5;4914
0;680;67;2;180;5;500;1100;100;348;52;950;5;4915
0;460;52;15;210;5;800;6500;99;390;56;1310;4;4916
0;770;94;43;220;11;2200;11400;100;325;73;920;5;4917
0;870;29;52;160;11;1200;3700;100;325;58;950;5;4918
0;640;40;23;160;7;500;1200;100;334;56;920;5;4919
0;560;31;37;140;7;1200;9600;100;332;58;920;5;4920
0;880;66;26;170;7;400;2300;100;315;74;920;5;4921
0;660;52;4;220;7;800;1500;100;340;63;940;6;4922
0;660;50;4;210;7;600;1400;100;339;64;940;6;4923
0;860;38;36;300;8;3000;11900;100;320;56;940;5;4924
0;760;51;15;280;11;3300;7300;100;317;63;1020;6;4925
0;770;62;4;380;8;2500;4500;100;334;53;950;5;4926
0;1020;42;57;340;7;400;1000;100;304;63;960;5;4927
0;750;63;12;510;11;5000;11000;100;326;77;940;5;4928
0;780;59;18;230;8;1700;5400;100;343;59;1000;5;4929
0;730;39;31;240;7;900;4600;100;341;54;940;6;4930
0;880;40;40;220;8;1900;5200;100;344;64;920;5;4931
0;770;69;49;180;12;2000;11200;100;321;71;930;5;4932
0;750;52;16;190;8;1200;3500;100;338;62;950;7;4933
0;700;74;5;200;8;1300;5400;100;339;57;980;5;4934
0;720;72;5;465;9;400;1100;100;341;39;1090;5;4935
0;720;72;5;465;9;400;1100;100;341;39;1090;5;4936
0;750;52;11;150;8;1100;3900;100;342;58;960;5;4937
0;660;70;7;160;8;600;1500;100;344;58;1070;5;4938
0;930;32;57;200;7;2700;6500;100;328;79;1070;5;4939
0;800;70;5;190;7;800;1900;100;334;95;1050;6;4940
0;770;63;8;190;8;1500;2700;100;332;54;950;6;4941
0;770;67;23;210;9;1700;9600;100;332;48;950;5;4942
0;770;69;22;190;8;1800;9400;100;331;48;950;5;4943
0;830;68;26;210;8;1100;4300;100;331;53;920;4;4944
0;970;32;54;250;9;2800;8300;100;328;82;960;5;4945
0;880;41;64;220;9;900;4200;100;354;66;1050;5;4946
0;880;41;64;220;9;900;4200;100;354;66;1050;5;4947
0;680;78;0;240;10;1400;3000;100;352;55;1070;6;4948
0;670;75;12;200;9;1200;8000;100;338;52;1010;5;4949
0;830;62;20;150;8;2700;11900;100;316;112;910;4;4950
0;620;45;20;160;7;300;1500;100;341;56;920;5;4951
0;780;43;70;190;46;2200;6700;100;313;128;940;5;4952
0;740;50;47;200;9;2100;7300;100;336;57;910;5;4953
0;730;67;26;180;40;1600;5100;100;316;114;940;5;4954
0;630;30;48;180;7;1800;6100;100;344;78;1030;6;4955
0;690;55;15;220;8;1900;4000;100;341;59;1010;5;4956
0;860;49;28;190;11;2000;13600;100;293;195;990;6;4957
0;770;49;26;190;6;900;3100;100;339;64;960;5;4958
0;930;39;44;210;11;3400;12500;100;314;122;950;5;4959
0;700;62;8;180;8;800;2400;100;348;53;900;5;4960
0;790;52;26;190;8;4200;14000;100;323;54;950;5;4961
0;860;49;28;190;11;2000;13600;100;293;195;990;6;4962
0;860;49;29;200;11;1900;13300;100;293;198;980;5;4963
0;770;49;26;190;6;900;3100;100;339;64;960;5;4964
0;500;102;4;140;4;4100;8500;99;375;48;1050;4;4965
0;470;60;17;230;6;1700;10600;99;385;60;1290;6;4966
0;680;78;0;300;10;800;2300;100;345;56;1070;5;4967
0;700;50;25;200;7;300;2200;100;325;63;920;5;4968
0;760;90;6;250;8;500;1000;100;339;56;980;5;4969
0;810;54;18;190;8;1300;3500;100;330;59;900;6;4970
0;830;61;30;210;8;1100;5000;100;340;61;1020;6;4971
0;780;50;30;190;8;800;2200;100;331;56;1040;6;4972
0;810;54;18;190;8;1300;3500;100;330;59;900;6;4973
0;810;58;22;210;8;1200;6500;100;329;51;920;5;4974
0;720;49;24;220;7;500;3600;100;333;48;940;5;4975
0;810;58;22;210;8;1200;6500;100;329;51;920;5;4976
0;780;41;68;170;47;1800;6900;100;308;131;930;5;4977
0;620;63;31;170;9;1500;6400;100;346;79;930;5;4978
0;800;33;53;250;9;1800;8000;100;337;80;960;6;4979
0;810;78;52;200;12;3700;15300;100;321;69;930;5;4980
0;780;56;19;180;10;1200;4700;100;319;93;950;5;4981
0;840;62;9;220;8;1100;10800;100;315;66;980;5;4982
0;840;60;10;220;8;1400;11100;100;315;66;980;5;4983
0;1010;31;44;230;8;2200;4600;100;332;67;970;6;4984
0;780;56;19;180;10;1200;4700;100;319;93;950;5;4985
0;940;40;31;220;9;1300;6200;100;307;63;1050;6;4986
0;830;54;28;190;8;1100;4000;100;339;61;1000;6;4987
0;780;56;12;200;8;700;2800;100;337;50;940;6;4988
0;880;55;4;220;12;1400;5600;100;321;60;1090;6;4989
0;700;69;8;180;10;2200;8900;100;334;54;920;6;4990
0;730;107;9;170;18;1000;8900;100;330;57;900;5;4991
0;880;55;4;220;12;1400;5600;100;321;60;1090;6;4992
0;730;70;0;250;8;300;1300;100;349;52;920;5;4993
0;800;71;0;260;8;1100;3400;100;344;53;950;5;4994
0;780;50;17;160;8;2100;10200;100;339;48;950;5;4995
0;900;62;4;190;15;2700;9000;100;316;70;940;5;4996
0;820;133;0;170;8;300;1200;100;353;49;1090;5;4997
0;810;133;0;180;8;300;1200;100;354;48;1090;5;4998
0;800;59;16;180;6;300;1600;100;342;92;1050;7;4999
0;610;38;15;180;7;600;1900;100;342;57;940;5;5000
0;800;74;56;200;12;3000;13400;100;324;66;940;5;5001
0;560;50;9;230;5;1700;9900;99;363;63;1300;5;5002
0;560;50;9;230;5;1700;9900;99;363;63;1300;5;5003
0;660;50;1;150;6;1700;2600;100;340;58;980;6;5004
0;790;104;5;220;8;1300;2900;100;322;55;990;6;5005
0;840;74;11;190;9;1600;6300;100;319;82;960;5;5006
0;830;72;15;180;9;1000;5200;100;323;77;950;5;5007
0;720;42;36;200;8;1300;4500;100;348;64;920;5;5008
0;780;56;19;210;8;1500;10500;100;333;54;950;5;5009
0;780;56;19;200;8;1700;10800;100;332;54;950;5;5010
0;840;74;11;190;9;1600;6300;100;319;82;960;5;5011
0;830;72;15;180;9;1000;5200;100;323;77;950;5;5012
0;520;34;0;180;5;2700;6300;99;368;79;1400;6;5013
0;630;39;8;170;7;300;2000;100;334;58;940;5;5014
0;520;34;0;180;5;2700;6300;99;368;79;1400;6;5015
0;810;67;55;180;12;3200;14100;100;317;62;940;5;5016
0;580;68;2;180;9;2100;9400;99;354;52;1000;5;5017
0;760;49;26;160;24;1000;8800;100;311;80;930;5;5018
0;690;49;10;230;7;1200;3000;100;342;58;1020;6;5019
0;820;40;44;280;9;1100;4300;100;353;61;1050;6;5020
0;730;33;47;210;8;500;1100;100;333;53;1030;6;5021
0;920;52;100;340;61;3200;6900;100;274;200;940;4;5022
0;750;60;3;180;10;2500;9900;100;335;54;1010;5;5023
0;750;60;3;180;10;2500;9900;100;335;54;1010;5;5024
0;710;43;42;550;7;2900;12900;100;342;72;1050;5;5025
0;710;43;42;550;7;2800;12800;100;342;71;1050;5;5026
0;710;43;42;550;7;2900;12900;100;342;72;1050;5;5027
0;710;43;42;550;7;2800;12800;100;342;71;1050;5;5028
0;710;68;0;220;7;1200;2200;100;348;50;930;5;5029
0;680;60;18;190;8;1800;8600;100;359;57;930;6;5030
0;760;95;3;200;9;700;2000;100;320;56;960;5;5031
0;760;68;2;130;7;900;2000;100;317;108;920;4;5032
0;780;53;4;170;8;1700;3100;100;333;56;1000;6;5033
0;740;60;26;730;7;3600;12100;100;337;49;940;5;5034
0;730;59;26;720;7;3500;12100;100;337;49;940;5;5035
0;780;63;48;170;10;1400;9600;100;319;62;950;5;5036
0;680;64;10;210;8;1800;10100;100;334;52;1020;5;5037
0;730;55;3;160;7;1700;4200;100;337;48;900;4;5038
0;680;63;7;210;9;1100;4400;100;347;55;1040;6;5039
0;750;70;24;180;36;1500;6300;100;300;159;950;5;5040
0;790;88;3;180;6;400;800;100;336;33;910;4;5041
0;800;42;17;200;7;600;1800;100;329;61;920;6;5042
0;800;42;17;200;7;600;1800;100;329;61;920;6;5043
0;740;62;5;190;7;2400;4200;100;342;57;1150;6;5044
0;730;38;21;200;8;700;3500;100;333;47;950;5;5045
0;690;50;4;150;8;1900;4900;100;335;78;950;5;5046
0;730;38;21;200;8;700;3500;100;333;47;950;5;5047
0;750;52;42;230;9;800;3800;100;358;61;1050;6;5048
0;700;80;0;250;7;700;2000;100;348;56;960;5;5049
0;880;61;14;240;7;1000;4200;100;319;59;950;5;5050
0;880;61;14;240;7;1000;4200;100;319;59;950;5;5051
0;890;61;49;200;27;2300;11000;100;312;102;930;5;5052
0;720;73;2;250;8;1600;4200;100;344;52;930;5;5053
0;680;61;20;180;8;1100;6500;100;354;58;930;5;5054
0;670;62;21;190;8;800;6200;100;352;58;930;6;5055
0;890;31;57;200;11;2600;8500;100;326;53;970;5;5056
0;740;39;48;200;8;1400;6700;100;334;55;920;5;5057
0;770;70;10;260;8;900;2600;100;339;49;970;5;5058
0;790;50;33;200;8;1500;14300;100;320;55;950;5;5059
0;790;49;32;190;8;1700;14400;100;320;55;950;5;5060
0;820;50;35;290;8;2100;12700;100;323;62;940;5;5061
0;640;37;25;190;7;2100;4900;100;357;62;980;6;5062
0;680;63;12;380;10;1600;12600;100;328;61;950;5;5063
0;760;55;21;220;7;700;2800;100;328;55;970;5;5064
0;760;55;21;220;7;700;2800;100;328;55;970;5;5065
0;780;59;33;200;7;2400;12000;100;325;54;940;5;5066
0;730;58;30;240;7;1500;5500;100;346;59;1020;5;5067
0;1150;30;60;200;7;1200;2700;100;311;97;1010;6;5068
0;540;84;8;120;5;1300;9300;99;357;85;1300;7;5069
0;690;109;6;210;6;1200;3100;99;351;43;1140;4;5070
0;960;32;47;140;6;900;2400;100;322;82;1030;7;5071
0;880;37;48;210;10;3900;14500;100;304;103;930;5;5072
0;680;50;11;150;8;1600;4900;100;336;79;950;5;5073
0;700;42;35;160;9;1600;3900;100;334;55;920;5;5074
0;700;43;36;160;9;1400;3700;100;334;56;920;6;5075
0;1280;30;74;260;10;900;2800;100;320;77;1080;7;5076
0;1280;30;74;260;10;900;2800;100;320;77;1080;7;5077
0;780;57;31;180;7;2600;12000;100;329;53;930;5;5078
0;780;44;28;270;10;1800;9500;100;322;67;940;5;5079
0;1100;30;58;210;5;700;1900;100;331;88;1050;7;5080
0;970;53;60;200;4;500;1900;100;330;86;1240;6;5081
0;800;72;24;280;8;1000;6200;100;335;56;1000;6;5082
0;1160;44;64;210;6;500;1500;100;321;67;1020;6;5083
0;820;57;26;220;6;2800;6500;100;330;43;1010;5;5084
0;780;74;8;240;9;1000;4100;100;324;71;980;6;5085
0;700;49;49;560;6;2600;12100;100;334;76;1050;5;5086
0;870;62;16;200;10;1300;4900;100;314;57;1100;5;5087
0;810;72;22;220;7;1100;4100;100;336;55;910;5;5088
0;750;49;19;190;8;1000;4400;100;339;54;970;5;5089
0;780;53;33;240;8;2400;14400;100;330;60;950;5;5090
0;780;34;37;200;8;2400;5800;100;334;59;940;6;5091
0;740;53;26;200;10;1600;7200;100;315;57;940;5;5092
0;680;61;4;150;6;500;1000;100;342;60;950;5;5093
0;860;64;25;200;8;800;2800;100;328;60;1000;6;5094
0;840;64;36;200;9;1500;5500;100;331;57;1040;4;5095
0;770;43;25;260;7;2900;6300;100;337;58;1050;6;5096
0;890;59;50;200;34;2700;8100;100;304;161;950;6;5097
0;900;82;14;260;9;900;2300;100;339;63;980;5;5098
0;770;43;25;260;7;2900;6300;100;337;58;1050;6;5099
0;690;52;25;260;8;1000;3700;100;346;50;1100;5;5100
0;520;48;4;160;5;1900;10600;99;354;62;1220;7;5101
0;800;38;6;180;8;1200;4900;100;337;52;990;6;5102
0;850;37;20;280;9;1800;5800;100;334;70;960;6;5103
0;690;52;25;260;8;1000;3700;100;346;50;1100;5;5104
0;820;100;9;230;6;700;3700;100;332;55;900;6;5105
0;720;63;0;190;10;1400;3800;100;337;58;900;6;5106
0;720;63;0;190;10;1400;3800;100;337;58;900;6;5107
0;720;64;0;190;10;1500;3900;100;337;58;920;6;5108
0;720;63;0;190;10;1400;3800;100;337;58;900;6;5109
0;820;100;9;230;6;700;3700;100;332;55;900;6;5110
0;890;64;37;170;26;500;6200;100;300;109;930;5;5111
0;1200;38;56;210;9;600;2400;100;314;71;1090;6;5112
0;770;58;10;180;10;2800;10900;100;308;49;980;6;5113
0;1500;21;44;220;8;1000;2400;100;307;84;920;7;5114
0;1500;21;44;220;8;1000;2400;100;307;84;920;7;5115
0;730;66;0;200;8;600;2300;100;361;96;990;6;5116
0;710;68;7;190;8;1600;5100;100;338;52;950;5;5117
0;820;60;17;230;7;1100;7300;100;320;45;930;5;5118
0;770;53;6;170;7;900;3900;100;335;48;980;6;5119
0;730;66;0;200;8;600;2300;100;361;96;990;6;5120
0;1080;32;44;160;6;1600;3700;100;322;78;1000;6;5121
0;710;60;0;180;7;1600;3400;100;347;70;990;6;5122
0;1110;35;48;310;9;500;2100;100;317;53;1050;5;5123
0;770;78;42;190;9;800;8600;100;323;59;950;5;5124
0;710;60;0;180;7;1600;3400;100;347;70;990;6;5125
0;800;57;23;320;7;1700;11900;100;326;57;930;5;5126
0;940;34;37;220;8;500;1300;100;322;62;920;5;5127
0;660;70;0;210;8;1200;5600;100;349;67;920;5;5128
0;770;41;76;180;61;800;4500;100;306;126;940;5;5129
0;1000;31;47;260;8;1400;3300;100;336;80;1050;7;5130
0;790;33;23;170;8;1800;4500;100;329;65;930;5;5131
0;700;98;4;200;9;1200;6700;100;335;60;940;4;5132
0;800;52;3;170;7;1000;3500;100;334;57;1000;5;5133
0;790;37;23;180;8;2300;4900;100;328;67;930;5;5134
0;1250;56;49;240;6;500;2700;100;308;87;1090;5;5135
0;1180;26;52;180;7;600;1000;100;320;72;1020;7;5136
0;810;87;0;330;10;2600;6100;100;360;72;980;4;5137
0;790;35;46;360;8;1500;3700;100;335;86;1280;8;5138
0;690;54;4;300;8;700;2700;100;369;91;940;6;5139
0;1150;18;51;400;10;400;2300;100;328;97;1010;6;5140
0;790;54;6;400;9;2700;6100;100;336;67;1070;6;5141
0;1150;18;51;400;10;400;2300;100;328;97;1010;6;5142
0;1090;37;58;400;7;1700;6500;100;322;78;1010;5;5143
0;840;72;20;240;8;1000;3800;100;331;64;940;5;5144
0;750;65;18;700;9;2700;9400;100;338;77;940;5;5145
0;790;54;6;400;9;2700;6100;100;336;67;1070;6;5146
0;690;54;4;300;8;700;2700;100;369;91;940;6;5147
0;1150;18;51;400;10;400;2300;100;328;97;1010;6;5148
0;1030;32;45;640;7;500;1300;100;323;82;1260;8;5149
0;890;40;32;560;9;1000;4700;100;338;77;1050;7;5150
0;1140;26;44;360;7;600;1900;100;312;82;930;6;5151
0;770;27;68;350;36;500;1000;100;325;108;990;7;5152
0;760;52;12;300;7;1200;5300;100;336;57;910;5;5153
0;890;40;32;560;9;1000;4700;100;338;77;1050;7;5154
0;990;59;7;340;10;3200;7100;100;331;71;980;5;5155
0;990;59;7;340;10;3200;7100;100;331;71;980;5;5156
0;1200;45;55;200;7;2500;4900;100;310;76;1030;6;5157
0;750;40;12;300;9;2900;5300;100;337;70;1030;6;5158
0;870;52;9;250;9;2000;4900;100;334;86;1060;7;5159
0;1160;42;53;330;10;3300;9800;100;320;95;920;5;5160
0;870;52;9;250;9;2000;4900;100;334;86;1060;7;5161
0;1100;20;48;200;34;600;1800;100;330;71;1050;5;5162
0;1040;55;23;270;9;1800;4800;100;322;64;1030;6;5163
0;690;36;25;240;10;500;1600;100;341;60;1010;6;5164
0;1330;34;52;320;9;1700;5300;100;305;81;950;6;5165
0;1080;50;46;250;7;500;2700;100;305;64;950;5;5166
0;1060;83;37;260;9;2600;7000;100;316;52;990;5;5167
0;710;63;6;200;8;800;2900;100;367;73;960;5;5168
0;720;65;2;230;9;500;3100;100;367;80;970;5;5169
0;690;67;6;210;8;800;3300;100;368;71;960;5;5170
0;750;53;6;260;9;2000;4400;100;338;59;1070;6;5171
0;1110;18;48;150;7;700;1500;100;322;64;1010;6;5172
0;830;70;12;260;9;1200;2800;100;351;72;1000;5;5173
0;740;67;12;160;19;500;2100;100;339;54;950;5;5174
0;840;65;60;210;11;1200;9000;100;320;52;920;5;5175
0;1030;53;48;250;6;600;2500;100;312;59;930;6;5176
0;760;62;32;220;8;700;5400;100;336;52;940;5;5177
0;1030;41;42;240;21;600;1400;100;319;62;950;6;5178
0;1030;43;44;240;21;500;1200;100;319;63;950;6;5179
0;740;29;38;170;6;900;3000;100;341;53;950;6;5180
0;1030;53;48;250;6;600;2500;100;312;59;930;6;5181
0;790;53;24;200;7;1500;10500;100;327;54;940;6;5182
0;900;46;31;280;9;1900;9800;100;332;63;950;6;5183
0;860;47;30;300;8;3000;13500;100;330;53;940;5;5184
0;740;36;29;260;9;2600;7200;100;339;68;1100;5;5185
0;710;35;29;250;10;2000;5300;100;342;65;1100;6;5186
0;960;56;23;340;10;3700;9200;100;330;65;1010;5;5187
0;960;77;12;290;8;3000;7400;100;330;64;1040;6;5188
0;980;66;39;320;8;2100;5900;100;337;71;1150;7;5189
0;960;77;12;290;8;3000;7400;100;330;64;1040;6;5190
0;980;66;39;320;8;2100;5900;100;337;71;1150;7;5191
0;930;61;26;340;9;2500;8700;100;324;62;970;5;5192
0;780;62;5;230;8;600;1800;100;329;63;930;5;5193
0;1030;59;42;280;9;3500;7300;100;328;70;950;6;5194
0;1000;49;20;1100;7;1300;5000;100;316;69;920;6;5195
0;1000;49;20;1100;7;1300;5000;100;316;69;920;6;5196
0;1160;53;66;365;12;600;1400;100;305;74;1150;7;5197
0;1030;44;50;450;11;500;1300;100;328;83;1150;5;5198
0;1340;27;62;260;8;600;2100;100;316;67;970;6;5199
0;1070;46;39;200;6;700;1500;100;318;62;950;5;5200
0;1020;36;64;290;12;1000;4100;100;323;66;1250;6;5201
0;1020;36;64;290;12;1000;4100;100;323;66;1250;6;5202
0;800;58;28;320;7;2100;11400;100;322;54;940;6;5203
0;840;56;8;210;10;1600;4400;100;313;52;1100;5;5204
0;790;65;1;250;8;1700;3800;100;334;74;1170;7;5205
0;1190;70;53;340;13;700;2100;100;317;84;1220;7;5206
0;890;43;45;190;5;600;1600;99;335;70;1250;6;5207
0;780;43;32;280;8;2900;5800;100;331;64;1030;5;5208
0;1240;49;58;300;10;2800;9900;100;316;100;1150;6;5209
0;1250;28;54;230;8;1200;2900;100;311;136;980;7;5210
0;1220;34;50;240;7;1000;2100;100;312;118;920;6;5211
0;1060;42;48;270;6;500;1800;100;321;87;1130;6;5212
0;1090;39;47;180;12;600;1400;100;330;75;980;6;5213
0;1090;39;47;180;12;600;1400;100;330;75;980;6;5214
0;1190;57;50;260;8;600;3200;100;312;78;1070;6;5215
0;700;68;0;190;7;4000;6300;100;360;81;990;5;5216
0;660;82;2;270;7;1700;3400;100;358;89;1230;7;5217
0;1380;49;67;300;9;600;1500;100;302;93;1200;6;5218
0;960;56;31;280;9;1500;4600;100;311;92;1000;6;5219
0;910;78;0;260;9;1100;2800;100;336;86;940;6;5220
0;1070;67;22;270;11;1700;3400;100;328;98;990;6;5221
0;910;80;0;260;10;1100;2600;100;335;83;940;6;5222
0;770;66;0;240;9;800;1900;100;327;73;930;5;5223
0;1350;53;79;480;12;2300;7700;100;318;77;1300;5;5224
0;610;21;40;140;7;4050;16500;99;325;59;1190;6;5225
0;670;75;1;240;8;1700;3200;100;355;61;1280;6;5226
0;1150;41;52;300;8;2900;5500;100;326;88;1100;5;5227
0;1050;42;66;295;12;1200;2900;100;324;75;1170;7;5228
0;1190;43;66;310;11;1000;2300;100;315;85;1040;7;5229
0;1260;38;66;260;9;1000;4100;100;317;68;980;6;5230
0;820;70;23;200;10;1400;8100;100;319;70;940;5;5231
0;860;45;31;260;9;2100;5000;100;337;91;990;6;5232
0;1190;58;66;250;7;600;3700;100;305;56;1000;5;5233
0;1250;46;63;200;7;600;1500;100;299;87;1020;5;5234
0;1280;62;66;580;8;700;4200;100;307;73;1000;7;5235
0;1000;42;50;340;11;700;2100;100;326;93;1180;6;5236
0;1280;62;66;580;8;700;4200;100;307;73;1000;7;5237
0;1040;58;61;260;8;1100;2400;100;316;69;900;5;5238
0;1030;34;52;280;16;1500;7500;100;318;64;940;5;5239
0;940;27;53;240;7;600;1800;100;320;113;1200;7;5240
0;690;76;2;230;6;3500;6300;100;357;78;990;5;5241
0;790;24;40;160;6;1100;2500;100;332;87;870;6;5242
0;910;28;48;180;7;2600;4600;100;332;104;1060;6;5243
0;740;55;22;220;11;1200;7200;100;305;63;920;5;5244
0;1400;41;63;380;9;600;4700;100;301;81;1080;6;5245
0;1150;54;71;440;12;600;1500;100;301;83;1180;7;5246
0;1150;45;50;300;8;1900;4700;100;326;111;1100;6;5247
0;940;27;53;240;7;600;1800;100;320;113;1200;7;5248
0;1140;62;66;620;9;600;2400;100;311;99;1330;6;5249
0;830;42;38;250;9;2400;6000;100;331;70;1080;6;5250
0;830;26;42;200;8;1100;2700;100;321;80;940;6;5251
0;1370;42;68;290;8;1700;4300;100;306;80;1000;6;5252
0;830;26;42;200;8;1100;2700;100;321;80;940;6;5253
0;830;26;42;200;8;1100;2700;100;321;80;940;6;5254
0;770;51;28;210;9;2300;5400;100;342;74;920;5;5255
0;740;63;7;240;9;1100;3700;100;343;76;970;6;5256
0;780;54;26;200;9;2300;4800;100;341;74;920;6;5257
0;830;66;15;190;8;1700;4200;100;331;54;960;6;5258
0;780;46;26;190;9;2300;5300;100;343;74;920;6;5259
